date,fg_bbl,stm_esston,elec_kwh,cdu_bbl,atm_temp,rain_mm,fg_mj,stm_mj,elec_mj,total_mj,sec_mj_per_bbl,fg_cost_mwon,stm_cost_mwon,elec_cost_mwon,total_cost_mwon,unit_cost_won_per_bbl,cqi_avg,cqi_level
2025-12-29,69521,13405,4927747,700846,12.8021,0.0,440.09851924,41.5396821,47.05998385,528.69818519,754.3714099673823,7867.413486,406.0369340810118,872.211219,9145.661639081012,13049.459708810513,1.7542186783637745,Low
2025-12-30,70987,11991,5079640,728985,8.5873,0.0,449.37894428,37.15795062000001,48.510562,535.0474569,733.9622309101011,8033.314842,363.2069285017092,899.09628,9295.61805050171,12751.453117007495,2.565752033672968,Low
2025-12-31,81310,8975,5323407,733390,3.7122,0.0,514.7280764,27.8119095,50.838536850000004,593.3785227499999,809.0900104310119,9201.52746,271.8524045786707,942.243039,10415.622903578671,14202.024712061346,6.263803629934718,Low
2026-01-01,90745,5893,5522978,729044,0.2618,0.0,574.4557778,18.261346260000003,52.7444399,645.4615639599999,885.3533723067468,10269.24867,178.49874319577788,977.567106,11425.31451919578,15671.639186655098,5.850369008924762,Low
2026-01-02,95392,4625,5658517,736409,-0.0161,0.0,603.87333248,14.3320425,54.03883735,672.24421233,912.8680017897661,10795.131072,140.0910719973651,1001.557509,11936.779652997366,16209.44292233985,3.2200745566807005,Low
2026-01-03,95823,1157,5676485,735175,2.6244,0.0,606.60175212,3.5853347400000004,54.210431750000005,664.39751861,903.7270290883123,10843.905618,35.04548547047599,1004.737845,11883.688948470477,16164.435608488422,2.794853300451513,Low
2026-01-04,95196,307,5657161,725592,8.4818,0.0,602.63256624,0.9513377400000002,54.02588755000001,657.6097915299999,906.3079410054135,10772.950536,9.299018184473749,1001.317497,11783.567051184475,16239.935185592558,1.0932160964274946,Low
2026-01-05,96187,575,5663423,732952,7.5346,0.0,608.90603228,1.7818215,54.085689650000006,664.77354343,906.9810075284604,10885.098042,17.41672786994269,1002.425871,11904.940640869941,16242.45604196447,0.5234894658381667,Medium
2026-01-06,96765,600,5650867,731507,6.1296,0.0,612.5650265999999,1.859292,53.965779850000004,668.3900984499999,913.7166130330944,10950.50799,18.173976907766285,1000.203459,11968.885425907767,16361.956106924154,0.4126758039373899,High
2026-01-07,96333,885,5645600,728208,8.6994,0.0,609.83027652,2.7424557000000003,53.91548000000001,666.48821222,915.244287648584,10901.620278,26.806615938955275,999.2712,11927.698093938954,16379.52081539746,0.07322669321288673,High
2026-01-08,95750,1397,5702072,728894,2.4804,0.0,606.13963,4.32905154,54.4547876,664.9234691400001,912.2361675908982,10835.6445,42.3150762335825,1009.266744,11887.226320233583,16308.580287714789,0.5550903690084159,Medium
2026-01-09,94915,1123,5692430,699493,5.296,0.0,600.8537125999999,3.4799748600000004,54.36270650000001,658.6963939599999,941.6768916343693,10741.15089,34.0156267790359,1007.56011,11782.726626779036,16844.666961326326,0.5572098799151021,Medium
2026-01-10,95989,881,5640821,662658,10.0412,0.0,607.65260516,2.73006042,53.869840550000006,664.25250613,1002.40622784302,10862.691174,26.685456092903493,998.425317,11887.801947092903,17939.57357655518,0.6038612450092995,Medium
2026-01-11,96254,729,5648917,664331,1.2188,0.0,609.33017176,2.25903978,53.947157350000005,665.53636889,1001.8144101208584,10892.680164,22.081381942936037,999.858309,11914.619854942935,17934.764228890323,0.416726455008989,High
2026-01-12,96398,612,5683972,665213,2.5493,0.0,610.24175512,1.8964778400000002,54.281932600000005,666.42016556,1001.8147053049173,10908.976068,18.53745644592161,1006.063044,11933.576568445922,17939.481892936434,0.6041275749177203,Medium
2026-01-13,94733,933,5689063,704342,8.456,0.0,599.70157252,2.89119906,54.330551650000004,656.9233232299999,932.6766304295355,10720.554678,28.260534091576577,1006.964151,11755.779363091577,16690.442090762128,0.4823734789924233,High
2026-01-14,99579,1193,5755031,778982,4.7746,0.0,630.37888476,3.6968922600000003,54.960546050000005,689.03632307,884.5343320769927,11268.957114,36.13592408494197,1018.640487,12323.733525084943,15820.305892928132,0.797978782706351,Medium
2026-01-15,97374,812,5784488,785339,15.6224,0.0,616.42026456,2.51624184,55.24186040000001,674.1783668,858.4552235404075,11019.426084,24.59544874851037,1023.854376,12067.87590874851,15366.454370340083,0.9917233209752135,Medium
2026-01-16,98181,450,5762617,785595,11.6351,0.0,621.52892964,1.394469,55.03299235,677.9563909899999,862.9846052864388,11110.751046,13.630482680824715,1019.983209,12144.364737680824,15458.811140194151,0.9331834883009318,Medium
2026-01-17,97722,242,5788226,783910,9.9956,0.0,618.6232576799999,0.7499144400000001,55.2775583,674.65073042,860.6226868135373,11058.807852,7.330170686132402,1024.516002,12090.654024686133,15423.523140011139,0.6350595646873977,Medium
2026-01-18,98830,326,5771758,786014,9.337,0.0,625.6373851999999,1.0102153200000001,55.120288900000006,681.76788942,867.373722885343,11184.19578,9.874527453219683,1021.601166,12215.67147345322,15541.289943249383,0.6227175387289716,Medium
2026-01-19,98049,551,5819284,795670,6.6952,0.0,620.69331156,1.7074498200000001,55.5741622,677.97492358,852.0805403999146,11095.813134,16.68976879363204,1030.013268,12142.516170793633,15260.743990339755,0.9632618236929998,Medium
2026-01-20,98374,609,5806717,807628,1.4447,0.0,622.7507045599999,1.8871813800000001,55.45414735,680.0920332899999,842.0857539486001,11132.592084,18.44658656138278,1027.788909,12178.827579561383,15079.749067096958,0.3787014163960607,High
2026-01-21,99103,939,5801014,806810,-1.2297,0.0,627.3655953199999,2.90979198,55.399683700000004,685.6750709999999,849.8594105179657,11215.090098,28.44227386065424,1026.779478,12270.311849860655,15208.428068393618,0.31601770723128053,High
2026-01-22,98994,1746,5817993,810169,-2.1546,0.0,626.67557736,5.410539720000001,55.561833150000005,687.64795023,848.7709974462118,11202.755004,52.88627280159989,1029.784761,12285.4260378016,15164.028786341616,0.7176455923392439,Medium
2026-01-23,99129,1497,5814742,796602,1.3235,0.0,627.53018676,4.63893354,55.5307861,687.6999064,863.2917145575833,11218.032414,45.34407238487688,1029.209334,12292.585820384875,15431.276622937017,0.4639541173769985,High
2026-01-24,98281,736,5820958,758548,3.0562,0.0,622.16197364,2.2807315200000002,55.5901489,680.0328540600001,896.492844302536,11122.067646,22.293411673526645,1030.309566,12174.670623673526,16049.967337167229,0.7680142098322137,Medium
2026-01-25,97487,616,5799647,759497,1.7377,0.0,617.1356042799999,1.9088731200000002,55.38662885,674.4311062499999,887.9970641753686,11032.213842,18.658616291973384,1026.537519,12077.409977291973,15901.853433643548,0.37524797246696107,High
2026-01-26,96868,877,5851358,754880,3.283,0.0,613.21706192,2.7176651400000003,55.880468900000004,671.81519596,889.9629026600255,10962.164088,26.56429624685172,1035.690366,12024.418750246852,15928.91419861018,0.8096568806224292,Medium
2026-01-27,97165,1086,5824926,758505,3.8233,0.0,615.0972026,3.36531852,55.6280433,674.09056442,888.7094540181014,10995.77439,32.894898203056975,1031.011902,12059.681190203057,15899.277117755395,0.5019100677613252,Medium
2026-01-28,96990,1214,5847271,762112,1.9204,0.0,613.9893755999999,3.76196748,55.84143805000001,673.5927811299998,883.8501180010286,10975.97034,36.772013276713786,1034.966967,12047.709320276714,15808.318620198494,0.4568652545303468,High
2026-01-29,96346,1310,5847040,803825,2.8455,0.0,609.91257224,4.0594542,55.83923200000001,669.8112584400001,833.2799532734116,10903.091436,39.6798495819564,1034.92608,11977.697365581957,14900.87688935024,0.23299373920531422,High
2026-01-30,94417,2370,5772659,807498,0.6909,0.0,597.70115348,7.3442034000000005,55.12889345,660.17425033,817.555276087371,10684.794222,71.78720878567682,1021.760643,11778.342073785678,14586.21826157548,1.319937071842375,Low
2026-01-31,94569,2064,5745243,810603,3.4068,0.0,598.66338036,6.395964480000001,54.86707065000001,659.92641549,814.1179041898439,10701.995454,62.51848056271602,1016.908011,11781.421945562715,14534.14550101926,0.5212188375324884,Medium
2026-02-01,95218,1866,5726682,796318,4.3363,0.0,602.77183592,5.78239812,54.6898131,663.24404714,832.8884279144763,10775.440188,56.521068183153155,1013.622714,11845.583970183154,14875.444194634747,0.46262791345675786,High
2026-02-02,95022,1488,5774622,756458,3.5277,0.0,601.53106968,4.6110441600000005,55.147640100000004,661.28975394,874.1922934782896,10753.259652,45.07146273126039,1022.108094,11820.43920873126,15626.035032653843,0.9145215129803658,Medium
2026-02-03,94981,1107,5800944,752644,5.5416,0.0,601.27152164,3.4303937400000004,55.3990152,660.10093058,877.0427062196735,10748.619846,33.5309873948288,1026.767088,11808.917921394828,15689.911726387016,0.8384189437005913,Medium
2026-02-04,93192,1141,5768811,746514,8.7969,0.0,589.94636448,3.53575362,55.092145050000006,648.5742631500001,868.8038846558807,10546.165872,34.56084608626889,1021.079547,11601.806265086268,15541.31103380013,0.41491512488415455,High
2026-02-05,95396,720,5762216,787712,11.8735,0.0,603.89865424,2.2311503999999998,55.0291628,661.1589674400001,839.3409868581412,10795.583736,21.808772289319542,1019.912232,11837.30474028932,15027.452597255495,0.7238288680642481,Medium
2026-02-06,97896,224,5808131,805685,8.5888,0.0,619.72475424,0.69413568,55.46765105000001,675.88654097,838.8967660686249,11078.498736,6.784951378899414,1028.039187,12113.322874378899,15034.812456951413,1.5546891010788597,Low
2026-02-07,97018,384,5834206,804049,2.5766,0.0,614.16662792,1.1899468800000002,55.716667300000005,671.0732421,834.6173455846597,10979.138988,11.631345220970422,1032.654462,12023.424795220972,14953.597100700295,0.4424825625575952,High
2026-02-08,97833,1544,5869514,809333,-1.4289,0.0,619.32593652,4.78457808,56.053858700000006,680.1643733,840.4011368620827,11071.369278,46.767700575985245,1038.903978,12157.040956575986,15021.06173426264,1.246566986065113,Low
2026-02-09,98833,272,5894731,808415,4.6061,0.0,625.65637652,0.84287904,56.29468105,682.79393661,844.608198276875,11184.535278,8.238869531520717,1043.367387,12236.14153453152,15135.965481258414,2.111802632837064,Low
2026-02-10,98455,63,5908505,767578,8.1402,0.0,623.2634701999999,0.19522566,56.42622275000001,679.8849186099999,885.7535242151284,11141.75853,1.90826757531546,1045.805385,12189.472182575315,15880.434538998403,0.39214774257345547,High
2026-02-11,96239,906,5906493,758802,9.7527,0.0,609.2352151599999,2.80753092,56.40700815,668.4497542299999,880.9277706569038,10890.982674,27.44270513072709,1045.449261,11963.874640130727,15766.79376191777,0.7614507730101588,Medium
2026-02-12,93643,1578,5835798,763050,10.4981,0.0,592.80139292,4.88993796,55.731870900000004,653.42320178,856.3307801323635,10597.203738,47.79755926742533,1032.936246,11677.937543267424,15304.288766486368,1.12996424997628,Low
2026-02-13,92188,2136,5819991,772627,12.4891,0.0,583.5906027199999,6.6190795200000005,55.580914050000004,645.7905962899999,835.8374691668813,10432.547208,64.69935779164798,1030.138407,11527.384972791648,14919.72837189439,0.5266687419431454,Medium
2026-02-14,92804,2084,5794554,814435,13.6974,0.0,587.49015376,6.45794088,55.337990700000006,649.28608534,797.222719234807,10502.257464,63.124279792974896,1025.636058,11591.017801792976,14231.974070113609,0.4078400679677758,High
2026-02-15,93971,1681,5818355,815777,15.3449,0.0,594.87777724,5.20911642,55.56529025000001,655.65218391,803.7149661120625,10634.322186,50.91742530325855,1029.848835,11715.088446303258,14360.650577674118,0.8190877403932904,Medium
2026-02-16,94706,1473,5895974,810875,8.8476,0.0014,599.53065064,4.56456186,56.3065517,660.4017642,814.4310333898567,10717.499196,44.61711330856623,1043.587398,11805.703707308567,14559.215301135893,1.093587569992702,Low
2026-02-17,94819,1292,5838320,810702,10.0955,0.0,600.2459903600001,4.00367544,55.755956000000005,660.0056218000001,814.1161879457558,10730.286954,39.134630274723406,1033.38264,11802.804224274723,14558.7456602731,0.7502327972048396,Medium
2026-02-18,93868,1170,5852053,812038,9.1012,0.0,594.2257419199999,3.6256194,55.88710615000001,653.7384674699999,805.0589596422826,10622.666088,35.439254970144255,1035.813381,11693.918723970144,14400.703814316748,0.4640642583477624,High
2026-02-19,93634,748,5871128,777639,9.1998,0.0,592.74441896,2.3179173600000005,56.0692724,651.13160872,837.3186127753366,10596.185244,22.65689121168197,1039.189656,11658.031791211683,14991.572942215711,1.0542946615719258,Low
2026-02-20,97375,670,5874029,759249,12.4867,0.0,616.426595,2.0762094,56.096976950000006,674.5997813500001,888.5092787083025,11019.53925,20.294274213672352,1039.703133,12079.536657213674,15909.848623065258,0.993498901759803,Medium
2026-02-21,95332,885,5841923,758580,14.6236,0.0,603.49350608,2.7424557000000003,55.79036465000001,662.02632643,872.7178760710802,10788.341112,26.806615938955275,1034.020371,11849.168098938955,15620.195759101156,0.3807463923379397,High
2026-02-22,94786,971,5851844,755448,18.727,0.0,600.0370858399999,3.00895422,55.8851102,658.9311502599999,872.2389234732236,10726.552476,29.41155262906844,1035.776388,11791.740416629069,15608.93723542728,0.41275967372154776,High
2026-02-23,94885,1091,5848695,763043,9.6956,0.0,600.6637994,3.38081262,55.85503725000001,659.89964927,864.8262932364232,10737.75591,33.0463480106217,1035.219015,11806.021273010621,15472.288289140484,0.42540800790420247,High
2026-02-24,94398,1128,5857386,725714,7.4794,0.0802,597.58087512,3.49546896,55.93803630000001,657.01438038,905.3351325453277,10682.644068,34.167076586600615,1036.757322,11753.5684665866,16195.868436583281,0.5171399678903225,Medium
2026-02-25,85473,2017,5706262,674408,11.0615,0.0038,541.08169812,6.250319940000001,54.4948021,601.8268201600001,892.3779376282607,9672.637518,61.09485237160766,1010.008374,10743.740744371607,15930.624702511843,1.924896606992334,Low
2026-02-26,79462,2374,5518894,592301,11.7336,0.0,503.02942327999995,7.35659868,52.705437700000004,563.0914596599999,950.6846344341812,8992.396692,71.9083686317286,976.844238,10041.149298631728,16952.7812693744,0.5397042735617475,Medium
2026-02-27,75419,3267,5374814,497143,10.1278,0.0187,477.43545435999994,10.123844940000001,51.3294737,538.888773,1083.9713583415637,8534.866554,98.95730426278743,951.342078,9585.165936262787,19280.500653258292,0.8899973426227645,Medium
2026-02-28,75211,2885,5257741,499476,9.8444,0.0,476.11872284,8.9400957,50.211426550000006,535.27024509,1071.66359362612,8511.328026,87.38653896484288,930.620157,9529.334721964842,19078.66388367978,0.9164469673117307,Medium
2026-03-01,75157,2169,5196390,490773,10.6839,0.0,475.77687907999996,6.72134058,49.6255245,532.12374416,1084.2563550969594,8505.217062,65.69892652157512,919.76103,9490.677018521574,19338.22157804438,0.8374122488649745,Medium
2026-03-02,76357,5397,5212942,487958,9.9602,0.0448,483.37340708,16.72433154,49.783596100000004,549.8813347199999,1126.9030013238842,8641.016262,163.47492228535774,922.690734,9727.181918285356,19934.46550376335,3.106651757602893,Low
2026-03-03,76499,5870,5239089,540251,9.7792,0.0024,484.27232955999995,18.190073400000003,50.03329995,552.49570291,1022.6648408054774,8657.085834,177.80207408098016,927.318753,9762.20666108098,18069.761390688735,0.525283678573104,Medium
2026-03-04,77473,5534,5229594,601125,10.332,0.0,490.4381781199999,17.148869880000003,49.9426227,557.5296706999999,927.4770982740694,8767.309518,167.62464701263102,925.638138,9860.572303012632,16403.530551902903,0.6343071739895918,Medium
2026-03-05,77980,2423,5257913,600200,11.1339,0.0,493.6477112,7.50844086,50.21306915,551.36922121,918.6424878540486,8824.68468,73.39257674586285,930.650601,9828.727857745862,16375.754511405967,4.513944680597087,Low
2026-03-06,77742,1737,5271054,597702,11.3741,0.0,492.14106647999995,5.38265034,50.338565700000004,547.86228252,916.6144374956082,8797.751172,52.613663147983395,932.976558,9783.341393147984,16368.259422166871,1.1387011947915473,Low
2026-03-07,80170,1216,5253811,601659,7.4362,0.0,507.51137479999994,3.76816512,50.173895050000006,561.45343497,933.1754947071348,9072.51822,36.83259319973967,929.924547,10039.27536019974,16685.988841187016,1.2173478369764894,Low
2026-03-08,80869,875,5248353,600213,8.2247,0.0,511.93635235999994,2.7114675,50.12177115000001,564.7695910099999,940.9486149250347,9151.621254,26.50371632382583,928.958481,10107.083451323826,16839.161183319633,0.6761764943739937,Medium
2026-03-09,80993,949,5279109,600333,9.2343,0.0,512.7213269199999,2.94078018,50.415490950000006,566.07759805,942.9393320873581,9165.653838,28.745173475783677,934.402293,10128.801304475783,16871.971563242038,0.8031275593807208,Medium
2026-03-10,82719,395,5284678,595443,8.8943,0.0,523.6476663599999,1.2240339000000002,50.4686749,575.3403751599999,966.2392120824325,9360.978354,11.964534797612805,935.388006,10308.330894797613,17312.036407846954,1.3162767569675937,Low
2026-03-11,84031,-257,5283098,602360,10.9826,0.0,531.95320364,-0.7963967399999999,50.45358590000001,581.6103928,965.5528135998405,9509.452146,-7.784520108826559,935.108346,10436.775971891173,17326.475814946498,1.21396799348761,Low
2026-03-12,84214,-397,5264040,601790,9.7066,0.0117,533.11167416,-1.2302315400000001,50.27158200000001,582.15302462,967.369056680902,9530.161524,-12.025114720638692,931.73508,10449.871489279361,17364.64794908417,0.42366751647266016,High
2026-03-13,83325,-117,5273086,598241,7.3125,0.0133,527.4839129999999,-0.36256194,50.3579713,577.47932236,965.2954617954972,9429.55695,-3.543925497014426,933.336222,10359.349246502985,17316.34783724784,0.5045597242208102,Medium
2026-03-14,82373,235,5248621,597838,9.9925,0.0,521.4573341199999,0.7282227000000001,50.12433055,572.3098873699998,957.2992806914245,9321.822918,7.118140955541795,929.005917,10257.946975955541,17158.40574864017,0.3379950630022612,High
2026-03-15,81886,303,5251275,597760,11.7967,0.0,518.37440984,0.93894246,50.149676250000006,569.46302855,952.6616510807012,9266.711076,9.177858338421974,929.475675,10205.364609338421,17072.679017228354,0.4047212263520004,High
2026-03-16,80775,566,5263703,599045,11.8189,0.0,511.34129099999996,1.7539321200000002,50.268363650000005,563.3635867699999,940.4361721907367,9140.98365,17.144118216326195,931.675431,10089.803199216325,16843.147341545835,0.40486374142432036,High
2026-03-17,79665,113,5212815,596846,13.3252,0.0,504.31450259999997,0.35016666,49.78238325,554.4470525099999,928.9616626566986,9015.36939,3.4227656509626505,922.668255,9941.460410650963,16656.65918955805,0.5383932090176268,Medium
2026-03-18,78284,1640,5222715,621618,12.4495,0.0149,495.57216495999995,5.0820647999999995,49.87692825,550.53115801,885.6422401056598,8859.087144,49.67553688122785,924.420555,9833.183235881228,15818.691279662473,0.9417289521213776,Medium
2026-03-19,78371,1543,5262910,736465,11.4832,0.0,496.12291323999995,4.781479260000001,50.260790500000006,551.165183,748.3929080132797,8868.932586,46.7374106144723,931.53507,9847.205066614473,13370.907058196211,0.3756753880998875,High
2026-03-20,79294,1910,5361991,786575,14.7585,0.0,501.96590935999996,5.9187462,51.207014050000005,559.0916696099999,710.7925749102119,8973.384804,57.85382648972268,949.072407,9980.311037489722,12688.314575837934,0.3662129523965268,High
2026-03-21,78531,1813,5408645,822020,14.5039,0.0,497.13578364,5.61816066,51.65255975000001,554.40650405,674.444057383032,8887.039146,54.915700222967125,957.330165,9899.285011222966,12042.632796310269,0.327609959714741,High
2026-03-22,74973,2036,5291618,794090,15.046,0.0,474.6120781199999,6.309197520000001,50.5349519,531.4562275399999,669.2644757395257,8484.394518,61.6703616403536,936.616386,9482.681265640353,11941.569929907633,0.6515628590193162,Medium
2026-03-23,75454,2128,5315157,774987,14.6221,0.0,477.65701975999997,6.59428896,50.75974935,535.01105807,690.3484291607472,8538.827364,64.45703809954443,940.782789,9544.067191099546,12315.131984277861,0.6286322631137623,Medium
2026-03-24,76686,1406,5384774,780296,12.8526,0.0,485.45612184,4.3569409199999996,51.4245917,541.2376544599999,693.6312046454165,8678.247876,42.587685887199,953.104998,9673.9405598872,12397.783097551697,1.457935933015378,Low
2026-03-25,72270,2285,5305088,743149,13.9914,0.0,457.50089879999996,7.080803700000001,50.663590400000004,515.2452929,693.32703522443,8178.50682,69.21256205707661,939.000576,9186.719958057076,12361.881611974282,0.9913772983513364,Medium
2026-03-26,70703,2691,5235449,722953,15.7087,0.0,447.58109932,8.33892462,49.998537950000006,505.91856189000003,699.7945397418644,8001.175698,81.51028643133179,926.674473,9009.360457431332,12461.88957986388,0.36871394492626147,High
2026-03-27,71624,3406,5283462,721443,19.4189,0.0,453.4114345599999,10.55458092,50.4570621,514.4230775799999,713.0474307464344,8105.401584,103.16760891308662,935.172774,9143.741966913087,12674.240330716475,0.8558550937173101,Medium
2026-03-28,71624,3588,5258302,719486,16.5345,0.0,453.4114345599999,11.11856616,50.2167841,514.7467848199999,715.4368324331535,8105.401584,108.6803819084424,930.719454,9144.801419908443,12710.18674429863,0.10033609037003373,High
2026-03-29,70944,3485,5244021,719613,15.459,0.0,449.10673535999996,10.7993877,50.08040055000001,509.98652360999995,708.695539977738,8028.448704,105.56051587260919,928.191717,9062.20093687261,12593.159013070373,0.41530379376474297,High
2026-03-30,70488,3585,5268307,716621,16.8279,0.066,446.22005471999995,11.1092697,50.31233185,507.64165627,708.3823335766047,7976.845008,108.58951202390357,932.490339,9017.924859023904,12583.952827260024,0.5743179910917945,Medium
2026-03-31,70213,3935,5217737,721734,14.5471,0.0667,444.47918372,12.193856700000001,49.82938835,506.50242877,701.7854621924421,7945.724358,119.1909985534339,923.539449,8988.454805553434,12453.971692553538,0.5913744102152299,Medium
